Hubald model simulation data
""
starting_time = Fri Sep 22 21:56:48 2023
finishing_time = Sat Sep 23 07:49:17 2023
elapsed_time = 35549.122505903244 s
starting_sats = 40000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
975.0;0.0;70.0;55149.0;28066.0;27083.0;129050000.0;216200.0
978.0;0.0;70.0;55238.0;28159.0;27079.0;129150000.0;216600.0
981.0;0.0;70.0;55294.0;28219.0;27075.0;129250000.0;217000.0
984.0;0.0;70.0;55376.0;28303.0;27073.0;129400000.0;217600.0
987.0;0.0;70.0;55391.0;28320.0;27071.0;129450000.0;217800.0
990.0;0.0;70.0;55414.0;28344.0;27070.0;129600000.0;218400.0
993.0;0.0;70.0;55510.0;28440.0;27070.0;129750000.0;219000.0
996.0;0.0;70.0;55562.0;28495.0;27067.0;129850000.0;219400.0
999.0;0.0;70.0;55583.0;28517.0;27066.0;130050000.0;220200.0
1002.0;0.0;70.0;55677.0;28612.0;27065.0;130100000.0;220400.0
1005.0;0.0;70.0;55684.0;28622.0;27062.0;130250000.0;221000.0
1008.0;0.0;70.0;55681.0;28622.0;27059.0;130300000.0;221200.0
1011.0;0.0;70.0;55675.0;28620.0;27055.0;130450000.0;221800.0
1014.0;0.0;70.0;55743.0;28689.0;27054.0;130550000.0;222200.0
1017.0;0.0;70.0;55787.0;28735.0;27052.0;130700000.0;222800.0
1020.0;0.0;70.0;55865.0;28817.0;27048.0;131000000.0;224000.0
1023.0;0.0;70.0;55904.0;28860.0;27044.0;131100000.0;224400.0
1026.0;0.0;70.0;55913.0;28872.0;27041.0;131350000.0;225400.0
1029.0;0.0;70.0;55959.0;28917.0;27042.0;131500000.0;226000.0
1032.0;0.0;70.0;56045.0;29010.0;27035.0;131700000.0;226800.0
1035.0;0.0;70.0;56118.0;29083.0;27035.0;131750000.0;227000.0
1038.0;0.0;70.0;56132.0;29100.0;27032.0;131950000.0;227800.0
1041.0;0.0;70.0;56189.0;29159.0;27030.0;132050000.0;228200.0
1044.0;0.0;70.0;56256.0;29227.0;27029.0;132200000.0;228800.0
1047.0;0.0;70.0;56247.0;29223.0;27024.0;132750000.0;231000.0
1050.0;0.0;70.0;56277.0;29254.0;27023.0;133000000.0;232000.0
1053.0;0.0;70.0;56369.0;29348.0;27021.0;133100000.0;232400.0
1056.0;0.0;70.0;56417.0;29402.0;27015.0;133450000.0;233800.0
1059.0;0.0;70.0;56508.0;29496.0;27012.0;133450000.0;233800.0
1062.0;0.0;70.0;56541.0;29534.0;27007.0;133750000.0;235000.0
1065.0;0.0;70.0;56572.0;29563.0;27009.0;133800000.0;235200.0
1068.0;0.0;70.0;56606.0;29597.0;27009.0;133850000.0;235400.0
1071.0;0.0;70.0;56644.0;29635.0;27009.0;134050000.0;236200.0
1074.0;0.0;70.0;56672.0;29666.0;27006.0;134300000.0;237200.0
1077.0;0.0;70.0;56694.0;29688.0;27006.0;134700000.0;238800.0
1080.0;0.0;70.0;56745.0;29742.0;27003.0;134750000.0;239000.0
1083.0;0.0;70.0;56737.0;29740.0;26997.0;135000000.0;240000.0
1086.0;0.0;70.0;56814.0;29821.0;26993.0;135100000.0;240400.0
1089.0;0.0;70.0;56873.0;29882.0;26991.0;135400000.0;241600.0
1092.0;0.0;70.0;56935.0;29945.0;26990.0;135650000.0;242600.0
1095.0;0.0;70.0;57002.0;30016.0;26986.0;135750000.0;243000.0
1098.0;1.0;71.0;57013.0;30029.0;26984.0;135850000.0;243400.0
1101.0;0.0;71.0;57074.0;30091.0;26983.0;136050000.0;244200.0
1104.0;0.0;71.0;57159.0;30174.0;26985.0;136200000.0;244800.0
1107.0;0.0;71.0;57165.0;30183.0;26982.0;136550000.0;246200.0
1110.0;0.0;71.0;57256.0;30274.0;26982.0;136600000.0;246400.0
1113.0;0.0;71.0;57266.0;30288.0;26978.0;136800000.0;247200.0
1116.0;0.0;71.0;57290.0;30311.0;26979.0;136800000.0;247200.0
1119.0;0.0;71.0;57347.0;30368.0;26979.0;136950000.0;247800.0
1122.0;0.0;71.0;57382.0;30406.0;26976.0;137200000.0;248800.0
1125.0;0.0;71.0;57416.0;30443.0;26973.0;137450000.0;249800.0
1128.0;0.0;71.0;57473.0;30504.0;26969.0;137750000.0;251000.0
1131.0;0.0;71.0;57536.0;30569.0;26967.0;138100000.0;252400.0
1134.0;0.0;71.0;57543.0;30577.0;26966.0;138200000.0;252800.0
1137.0;0.0;71.0;57606.0;30640.0;26966.0;138400000.0;253600.0
1140.0;0.0;71.0;57686.0;30727.0;26959.0;138700000.0;254800.0
1143.0;0.0;71.0;57774.0;30814.0;26960.0;138800000.0;255200.0
1146.0;0.0;71.0;57844.0;30883.0;26961.0;138850000.0;255400.0
1149.0;0.0;71.0;57930.0;30976.0;26954.0;139100000.0;256400.0
1152.0;0.0;71.0;57944.0;30991.0;26953.0;139200000.0;256800.0
1155.0;0.0;71.0;57946.0;30993.0;26953.0;139300000.0;257200.0
1158.0;0.0;71.0;58020.0;31070.0;26950.0;139400000.0;257600.0
1161.0;0.0;71.0;58103.0;31156.0;26947.0;139500000.0;258000.0
1164.0;0.0;71.0;58117.0;31172.0;26945.0;139700000.0;258800.0
1167.0;0.0;71.0;58131.0;31191.0;26940.0;139950000.0;259800.0
1170.0;0.0;71.0;58207.0;31269.0;26938.0;140000000.0;260000.0
1173.0;0.0;71.0;58239.0;31301.0;26938.0;140100000.0;260400.0
1176.0;0.0;71.0;58300.0;31371.0;26929.0;140450000.0;261800.0
1179.0;0.0;71.0;58385.0;31457.0;26928.0;140600000.0;262400.0
1182.0;0.0;71.0;58382.0;31460.0;26922.0;140800000.0;263200.0
1185.0;0.0;71.0;58382.0;31461.0;26921.0;140900000.0;263600.0
1188.0;0.0;71.0;58381.0;31460.0;26921.0;141050000.0;264200.0
1191.0;0.0;71.0;58384.0;31465.0;26919.0;141250000.0;265000.0
1194.0;0.0;71.0;58423.0;31509.0;26914.0;141550000.0;266200.0
1197.0;0.0;71.0;58449.0;31538.0;26911.0;141850000.0;267400.0
